Module,Path,baseline,node24,workerd,bun,deno
http,default.STATUS_CODES.407,supported,supported,supported,supported,supported
http,default.STATUS_CODES.408,supported,supported,supported,supported,supported
http,default.STATUS_CODES.409,supported,supported,supported,supported,supported
http,default.STATUS_CODES.410,supported,supported,supported,supported,supported
http,default.STATUS_CODES.411,supported,supported,supported,supported,supported
http,default.STATUS_CODES.412,supported,supported,supported,supported,supported
http,default.STATUS_CODES.413,supported,supported,supported,supported,supported
http,default.STATUS_CODES.414,supported,supported,supported,supported,supported
http,default.STATUS_CODES.415,supported,supported,supported,supported,supported
http,default.STATUS_CODES.416,supported,supported,supported,supported,supported
http,default.STATUS_CODES.417,supported,supported,supported,supported,supported
http,default.STATUS_CODES.418,supported,supported,supported,supported,supported
http,default.STATUS_CODES.421,supported,supported,supported,supported,supported
http,default.STATUS_CODES.422,supported,supported,supported,supported,supported
http,default.STATUS_CODES.423,supported,supported,supported,supported,supported
http,default.STATUS_CODES.424,supported,supported,supported,supported,supported
http,default.STATUS_CODES.425,supported,supported,supported,supported,supported
http,default.STATUS_CODES.426,supported,supported,supported,supported,supported
http,default.STATUS_CODES.428,supported,supported,supported,supported,supported
http,default.STATUS_CODES.429,supported,supported,supported,supported,supported
http,default.STATUS_CODES.431,supported,supported,supported,supported,supported
http,default.STATUS_CODES.451,supported,supported,supported,supported,supported
http,default.STATUS_CODES.500,supported,supported,supported,supported,supported
http,default.STATUS_CODES.501,supported,supported,supported,supported,supported
http,default.STATUS_CODES.502,supported,supported,supported,supported,supported
http,default.STATUS_CODES.503,supported,supported,supported,supported,supported
http,default.STATUS_CODES.504,supported,supported,supported,supported,supported
http,default.STATUS_CODES.505,supported,supported,supported,supported,supported
http,default.STATUS_CODES.506,supported,supported,supported,supported,supported
http,default.STATUS_CODES.507,supported,supported,supported,supported,supported
http,default.STATUS_CODES.508,supported,supported,supported,supported,supported
http,default.STATUS_CODES.509,supported,supported,supported,supported,supported
http,default.STATUS_CODES.510,supported,supported,supported,supported,supported
http,default.STATUS_CODES.511,supported,supported,supported,supported,supported
http,default.STATUS_CODES.*self*,supported,supported,supported,supported,supported
http,default.Server,supported,supported,supported,supported,supported
http,default.ServerResponse,supported,supported,supported,supported,supported
http,default.WebSocket,supported,supported,supported,supported,unsupported
http,default.createServer,supported,supported,supported,supported,supported
http,default.get,supported,supported,supported,supported,supported
http,default.globalAgent.*self*,supported,supported,supported,supported,supported
http,default.globalAgent.addListener,supported,supported,supported,supported,supported
http,default.globalAgent.addRequest,supported,supported,supported,supported,supported
http,default.globalAgent.agentKeepAliveTimeoutBuffer,supported,supported,supported,supported,supported
http,default.globalAgent.createConnection,supported,supported,supported,supported,supported
http,default.globalAgent.createSocket,supported,supported,supported,supported,supported
http,default.globalAgent.defaultPort,supported,supported,supported,supported,supported
http,default.globalAgent.destroy,supported,supported,supported,supported,supported
http,default.globalAgent.emit,supported,supported,supported,supported,supported
http,default.globalAgent.eventNames,supported,supported,supported,supported,supported
http,default.globalAgent.freeSockets,supported,supported,supported,supported,supported
http,default.globalAgent.getMaxListeners,supported,supported,supported,supported,supported
http,default.globalAgent.getName,supported,supported,supported,supported,supported
http,default.globalAgent.keepAlive,supported,supported,supported,supported,supported
http,default.globalAgent.keepAliveMsecs,supported,supported,supported,supported,supported
http,default.globalAgent.keepSocketAlive,supported,supported,supported,supported,supported
http,default.globalAgent.listenerCount,supported,supported,supported,supported,supported
http,default.globalAgent.listeners,supported,supported,supported,supported,supported
http,default.globalAgent.maxFreeSockets,supported,supported,supported,supported,supported
http,default.globalAgent.maxSockets,supported,supported,supported,supported,supported
http,default.globalAgent.maxTotalSockets,supported,supported,supported,supported,supported
http,default.globalAgent.off,supported,supported,supported,supported,supported
http,default.globalAgent.on,supported,supported,supported,supported,supported
http,default.globalAgent.once,supported,supported,supported,supported,supported
http,default.globalAgent.options,supported,supported,supported,supported,supported
http,default.globalAgent.prependListener,supported,supported,supported,supported,supported
http,default.globalAgent.prependOnceListener,supported,supported,supported,supported,supported
http,default.globalAgent.protocol,supported,supported,supported,supported,supported
http,default.globalAgent.rawListeners,supported,supported,supported,supported,supported
http,default.globalAgent.removeAllListeners,supported,supported,supported,supported,supported
http,default.globalAgent.removeListener,supported,supported,supported,supported,supported
http,default.globalAgent.removeSocket,supported,supported,supported,supported,supported
http,default.globalAgent.requests,supported,supported,supported,supported,supported
http,default.globalAgent.reuseSocket,supported,supported,supported,supported,supported
http,default.globalAgent.scheduling,supported,supported,supported,supported,supported
http,default.globalAgent.setMaxListeners,supported,supported,supported,supported,supported
http,default.globalAgent.sockets,supported,supported,supported,supported,supported
http,default.globalAgent.totalSocketCount,supported,supported,supported,supported,supported
http,default.maxHeaderSize,supported,supported,supported,supported,supported
http,default.request,supported,supported,supported,supported,supported
http,default.setGlobalProxyFromEnv,supported,supported,unsupported,unsupported,unsupported
http,default.setMaxIdleHTTPParsers,supported,supported,supported,supported,supported
http,default.validateHeaderName,supported,supported,supported,supported,supported
http,default.validateHeaderValue,supported,supported,supported,supported,supported
http,Agent,supported,supported,supported,supported,supported
http,ClientRequest,supported,supported,supported,supported,supported
http,CloseEvent,supported,supported,supported,supported,unsupported
http,IncomingMessage,supported,supported,supported,supported,supported
http,METHODS,supported,supported,supported,supported,supported
http,MessageEvent,supported,supported,supported,supported,unsupported
http,OutgoingMessage,supported,supported,supported,supported,supported
http,STATUS_CODES.100,supported,supported,supported,supported,supported
http,STATUS_CODES.101,supported,supported,supported,supported,supported
http,STATUS_CODES.102,supported,supported,supported,supported,supported
http,STATUS_CODES.103,supported,supported,supported,supported,supported
http,STATUS_CODES.200,supported,supported,supported,supported,supported
http,STATUS_CODES.201,supported,supported,supported,supported,supported
http,STATUS_CODES.202,supported,supported,supported,supported,supported
http,STATUS_CODES.203,supported,supported,supported,supported,supported
http,STATUS_CODES.204,supported,supported,supported,supported,supported
http,STATUS_CODES.205,supported,supported,supported,supported,supported
http,STATUS_CODES.206,supported,supported,supported,supported,supported
http,STATUS_CODES.207,supported,supported,supported,supported,supported
http,STATUS_CODES.208,supported,supported,supported,supported,supported
http,STATUS_CODES.226,supported,supported,supported,supported,supported
http,STATUS_CODES.300,supported,supported,supported,supported,supported
http,STATUS_CODES.301,supported,supported,supported,supported,supported
http,STATUS_CODES.302,supported,supported,supported,supported,supported
http,STATUS_CODES.303,supported,supported,supported,supported,supported
http,STATUS_CODES.304,supported,supported,supported,supported,supported
http,STATUS_CODES.305,supported,supported,supported,supported,supported
http,STATUS_CODES.307,supported,supported,supported,supported,supported
http,STATUS_CODES.308,supported,supported,supported,supported,supported
http,STATUS_CODES.400,supported,supported,supported,supported,supported
http,STATUS_CODES.401,supported,supported,supported,supported,supported
http,STATUS_CODES.402,supported,supported,supported,supported,supported
http,STATUS_CODES.403,supported,supported,supported,supported,supported
http,STATUS_CODES.404,supported,supported,supported,supported,supported
